metric_version,dataset,model,model_size,train_type,lambda,seed,utt_id,snr,noise_type,operation,ref_token,hyp_token,ref_index,hyp_index,ref_tone,hyp_tone,ref_tone_base,hyp_tone_base,ref_plain_base,hyp_plain_base,tone_error,diacritic_error,tone_primary_category,der_primary_category,quality_transitions,has_tone_loss,has_vowel_quality_loss,has_d_stroke_loss,missing_diacritic,ref,hyp
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV14_256_clean,clean,clean,deletion,lại,,9,,nang,,lai,,lai,,true,false,word_deletion,,,false,false,false,false,NÔNG DÂN TRỒNG MÍA THAN CỨ MỘT VỤ ĐƯỢC LẠI BA VỤ THẤT,nông dân trồng mía than cứ một vụ lại được ba vụ thất
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV14_256_snr0,0,speech,substitution,trồng,trọng,2,2,huyen,nang,trông,trong,trong,trong,false,true,,vowel_quality_loss,ô→o,false,true,false,true,NÔNG DÂN TRỒNG MÍA THAN CỨ MỘT VỤ ĐƯỢC LẠI BA VỤ THẤT,nhóm chừng trọng nghĩa than cứ một bộ lần lại được bà bùi thức
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV14_256_snr0,0,speech,substitution,ba,bà,10,11,ngang,huyen,ba,ba,ba,ba,true,false,tone_addition,,,false,false,false,false,NÔNG DÂN TRỒNG MÍA THAN CỨ MỘT VỤ ĐƯỢC LẠI BA VỤ THẤT,nhóm chừng trọng nghĩa than cứ một bộ lần lại được bà bùi thức
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV14_256_snr10,10,noise,deletion,lại,,9,,nang,,lai,,lai,,true,false,word_deletion,,,false,false,false,false,NÔNG DÂN TRỒNG MÍA THAN CỨ MỘT VỤ ĐƯỢC LẠI BA VỤ THẤT,nông dân trồng vía than cứ một vụ lại được ba vụ thất
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV14_256_snr20,20,music,deletion,lại,,9,,nang,,lai,,lai,,true,false,word_deletion,,,false,false,false,false,NÔNG DÂN TRỒNG MÍA THAN CỨ MỘT VỤ ĐƯỢC LẠI BA VỤ THẤT,nông dân trồng mía than cứ một vụ lại được ba vụ thất
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV14_256_snr5,5,noise,deletion,lại,,9,,nang,,lai,,lai,,true,false,word_deletion,,,false,false,false,false,NÔNG DÂN TRỒNG MÍA THAN CỨ MỘT VỤ ĐƯỢC LẠI BA VỤ THẤT,nông dân trồng lấy than cứ một vụ lại được ba vụ thất
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV14_286_snr0,0,music,deletion,hiện,,3,,nang,,hiên,,hien,,true,false,word_deletion,,,false,false,false,false,NHIỀU GIA ĐÌNH HIỆN NAY THÍCH TỰ GIỚI THIỆU CHƯƠNG TRÌNH,người gia đình muốn giúp tự giới thiệu chương trình
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_014_snr10,10,speech,substitution,lồng,lòng,3,3,huyen,huyen,lông,long,long,long,false,true,,vowel_quality_loss,ô→o,false,true,false,true,THÀNH MỘT CHIẾC LỒNG ĐÈN KHỔNG LỒ TẠI CÔNG VIÊN Ở THỦ ĐÔ BẮC KINH,thịnh mùa trước lòng đèn khổng lồ tại công viên ở thủ đô bắc kinh
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_020_clean,clean,clean,substitution,kể,kẻ,6,6,hoi,hoi,kê,ke,ke,ke,false,true,,vowel_quality_loss,ê→e,false,true,false,true,CÂU CHUYỆN CỦA QUÁ KHỨ ÔNG KỂ KHÔNG BIẾT BAO NHIÊU LẦN,câu chuyện của quá khứ ông kẻ không biết bao nhiêu làn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_020_clean,clean,clean,substitution,lần,làn,11,11,huyen,huyen,lân,lan,lan,lan,false,true,,vowel_quality_loss,â→a,false,true,false,true,CÂU CHUYỆN CỦA QUÁ KHỨ ÔNG KỂ KHÔNG BIẾT BAO NHIÊU LẦN,câu chuyện của quá khứ ông kẻ không biết bao nhiêu làn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_020_snr10,10,noise,substitution,kể,kẻ,6,6,hoi,hoi,kê,ke,ke,ke,false,true,,vowel_quality_loss,ê→e,false,true,false,true,CÂU CHUYỆN CỦA QUÁ KHỨ ÔNG KỂ KHÔNG BIẾT BAO NHIÊU LẦN,câu chuyện của quá khứ ông kẻ không biết bao nhiêu làn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_020_snr10,10,noise,substitution,lần,làn,11,11,huyen,huyen,lân,lan,lan,lan,false,true,,vowel_quality_loss,â→a,false,true,false,true,CÂU CHUYỆN CỦA QUÁ KHỨ ÔNG KỂ KHÔNG BIẾT BAO NHIÊU LẦN,câu chuyện của quá khứ ông kẻ không biết bao nhiêu làn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_020_snr20,20,music,substitution,kể,kẻ,6,6,hoi,hoi,kê,ke,ke,ke,false,true,,vowel_quality_loss,ê→e,false,true,false,true,CÂU CHUYỆN CỦA QUÁ KHỨ ÔNG KỂ KHÔNG BIẾT BAO NHIÊU LẦN,câu chuyện của quá khứ ông kẻ không biết bao nhiêu làn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_020_snr20,20,music,substitution,lần,làn,11,11,huyen,huyen,lân,lan,lan,lan,false,true,,vowel_quality_loss,â→a,false,true,false,true,CÂU CHUYỆN CỦA QUÁ KHỨ ÔNG KỂ KHÔNG BIẾT BAO NHIÊU LẦN,câu chuyện của quá khứ ông kẻ không biết bao nhiêu làn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_020_snr5,5,music,substitution,kể,kẻ,6,6,hoi,hoi,kê,ke,ke,ke,false,true,,vowel_quality_loss,ê→e,false,true,false,true,CÂU CHUYỆN CỦA QUÁ KHỨ ÔNG KỂ KHÔNG BIẾT BAO NHIÊU LẦN,câu chuyện của quá khứ ông kẻ không biết bao nhiêu làn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_020_snr5,5,music,substitution,lần,làn,11,11,huyen,huyen,lân,lan,lan,lan,false,true,,vowel_quality_loss,â→a,false,true,false,true,CÂU CHUYỆN CỦA QUÁ KHỨ ÔNG KỂ KHÔNG BIẾT BAO NHIÊU LẦN,câu chuyện của quá khứ ông kẻ không biết bao nhiêu làn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_021_snr0,0,music,substitution,son,sơn,1,1,ngang,ngang,son,sơn,son,son,false,true,,vowel_quality_addition,o→ơ,false,false,false,false,MÀU SON TRÔNG THẬT TUYỆT TRÊN BẤT KÌ MÀU DA NÀO,một sơn tôm thật tuyệt cho mất một kiểu mệnh gây hại
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_021_snr5,5,speech,substitution,trông,trong,2,2,ngang,ngang,trông,trong,trong,trong,false,true,,vowel_quality_loss,ô→o,false,true,false,true,MÀU SON TRÔNG THẬT TUYỆT TRÊN BẤT KÌ MÀU DA NÀO,màu son trong thật tuyệt chớ bất kì màu da nào
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_026_snr20,20,noise,substitution,mặn,mạn,5,5,nang,nang,măn,man,man,man,false,true,,vowel_quality_loss,ă→a,false,true,false,true,ÔNG ĂN CHAY MÀ NGHĨ MẶN THÌ ĂN CHAY LÀM CHI,ông ăn chay mà nghĩ mạn thì ăn chay làm thi
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_037_snr0,0,noise,substitution,những,nhưng,4,4,nga,ngang,nhưng,nhưng,nhung,nhung,true,false,tone_loss,,,true,false,false,true,TRÊN CƠ SỞ ĐÓ NHỮNG HÀNH VI VI PHẠM SẼ ĐƯỢC XỬ LÝ NGHIÊM,trên cơ sở đó nhưng hành vi vi phạm sẽ được xử lý nghiêm
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_050_snr0,0,music,deletion,lắng,,11,,sac,,lăng,,lang,,true,false,word_deletion,,,false,false,false,false,CHẲNG LẼ ĂN CƠM NHÀ NGƯỜI MÀ LẠI KHÔNG CHĂM CHÚ LẮNG NGHE NGƯỜI NÓI,chẳng lấy anh cơm nhà người mà lại không chăm chú ngang người ngoài
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_066_snr0,0,noise,substitution,trong,trông,3,3,ngang,ngang,trong,trông,trong,trong,false,true,,vowel_quality_addition,o→ô,false,false,false,false,KẼM CÓ NHIỀU TRONG GAN SÒ THỊT ĐỎ CÁ ÓC TRỨNG,cảm có nhờ trông cao so sờ thịt đỏ cá ốc trứng
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_066_snr0,0,noise,substitution,sò,so,5,5,huyen,ngang,so,so,so,so,true,false,tone_loss,,,true,false,false,true,KẼM CÓ NHIỀU TRONG GAN SÒ THỊT ĐỎ CÁ ÓC TRỨNG,cảm có nhờ trông cao so sờ thịt đỏ cá ốc trứng
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_066_snr0,0,noise,substitution,óc,ốc,9,10,sac,sac,oc,ôc,oc,oc,false,true,,vowel_quality_addition,o→ô,false,false,false,false,KẼM CÓ NHIỀU TRONG GAN SÒ THỊT ĐỎ CÁ ÓC TRỨNG,cảm có nhờ trông cao so sờ thịt đỏ cá ốc trứng
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_066_snr5,5,noise,substitution,óc,ốc,9,9,sac,sac,oc,ôc,oc,oc,false,true,,vowel_quality_addition,o→ô,false,false,false,false,KẼM CÓ NHIỀU TRONG GAN SÒ THỊT ĐỎ CÁ ÓC TRỨNG,kẽm có nhiều trong gan xò thịt bò cá ốc trúng
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_066_snr5,5,noise,substitution,trứng,trúng,10,10,sac,sac,trưng,trung,trung,trung,false,true,,vowel_quality_loss,ư→u,false,true,false,true,KẼM CÓ NHIỀU TRONG GAN SÒ THỊT ĐỎ CÁ ÓC TRỨNG,kẽm có nhiều trong gan xò thịt bò cá ốc trúng
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_092_snr0,0,speech,deletion,ung,,0,,ngang,,ung,,ung,,true,false,word_deletion,,,false,false,false,false,UNG THƯ TỪ MỘT CƠ QUAN KHÁC DI CĂN VÀO HỆ THỐNG HẠCH BẠCH HUYẾT,nhưng từ một cơ quan khác thì con bạn thổi hông hẹp bị kích xa
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_109_clean,clean,clean,deletion,i,,10,,ngang,,i,,i,,true,false,word_deletion,,,false,false,false,false,CUỘC THI TỰ HÀO SỬ VIỆT ĐÃ HẾT GIAI ĐOẠN I,cuộc thi tự hào xử việc đã hết giai đoạn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_109_snr0,0,music,substitution,sử,sự,4,4,hoi,nang,sư,sư,su,su,true,false,tone_substitution,,,false,false,false,false,CUỘC THI TỰ HÀO SỬ VIỆT ĐÃ HẾT GIAI ĐOẠN I,cuộc thi tự hào sự việc đã hết giai đoạn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_109_snr0,0,music,deletion,i,,10,,ngang,,i,,i,,true,false,word_deletion,,,false,false,false,false,CUỘC THI TỰ HÀO SỬ VIỆT ĐÃ HẾT GIAI ĐOẠN I,cuộc thi tự hào sự việc đã hết giai đoạn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_109_snr10,10,noise,deletion,i,,10,,ngang,,i,,i,,true,false,word_deletion,,,false,false,false,false,CUỘC THI TỰ HÀO SỬ VIỆT ĐÃ HẾT GIAI ĐOẠN I,cuộc thi tự hào xấu việc đã hết giai đoạn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_109_snr20,20,music,deletion,i,,10,,ngang,,i,,i,,true,false,word_deletion,,,false,false,false,false,CUỘC THI TỰ HÀO SỬ VIỆT ĐÃ HẾT GIAI ĐOẠN I,cuộc thi tự hào xử việc đã hết giai đoạn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_109_snr5,5,music,deletion,i,,10,,ngang,,i,,i,,true,false,word_deletion,,,false,false,false,false,CUỘC THI TỰ HÀO SỬ VIỆT ĐÃ HẾT GIAI ĐOẠN I,cuộc thi tự hào xấu việc đã hết giai đoạn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_154_clean,clean,clean,substitution,à,ạ,10,10,huyen,nang,a,a,a,a,true,false,tone_substitution,,,false,false,false,false,CÁI NHÀ HÁT BỊ ĐẬP TAN TÀNH ÔNG KHOÁI LẮM À,cái nhà hát bị đập tan tành ông khoái lắm ạ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_154_snr10,10,music,substitution,à,ạ,10,10,huyen,nang,a,a,a,a,true,false,tone_substitution,,,false,false,false,false,CÁI NHÀ HÁT BỊ ĐẬP TAN TÀNH ÔNG KHOÁI LẮM À,cái nhà hát bị đập tan tành ông khoái lắm ạ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_154_snr20,20,noise,substitution,à,ạ,10,10,huyen,nang,a,a,a,a,true,false,tone_substitution,,,false,false,false,false,CÁI NHÀ HÁT BỊ ĐẬP TAN TÀNH ÔNG KHOÁI LẮM À,cái nhà hát bị đập tan tành ông khoái lắm ạ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_154_snr5,5,speech,substitution,à,ạ,10,10,huyen,nang,a,a,a,a,true,false,tone_substitution,,,false,false,false,false,CÁI NHÀ HÁT BỊ ĐẬP TAN TÀNH ÔNG KHOÁI LẮM À,cái nhà hát bị đập tan tành ông khoái lắm ạ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_198_clean,clean,clean,substitution,ờ,ở,10,10,huyen,hoi,ơ,ơ,o,o,true,false,tone_substitution,,,false,false,false,false,NHẢM NHÍ KHI GIỜ HỌC CHÁN PHÈO BUỒN NGỦ QUÁ Ờ BUỒN NGỦ,nhảm nhí khi giờ học chán phèo buồn ngủ quá ở buồn ngủ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_198_snr0,0,noise,substitution,nhảm,nhạm,0,0,hoi,nang,nham,nham,nham,nham,true,false,tone_substitution,,,false,false,false,false,NHẢM NHÍ KHI GIỜ HỌC CHÁN PHÈO BUỒN NGỦ QUÁ Ờ BUỒN NGỦ,nhạm nhí khi chờ mạng sáng kéo bồn ngủ quá ở bồn ngủ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_198_snr0,0,noise,substitution,ờ,ở,10,10,huyen,hoi,ơ,ơ,o,o,true,false,tone_substitution,,,false,false,false,false,NHẢM NHÍ KHI GIỜ HỌC CHÁN PHÈO BUỒN NGỦ QUÁ Ờ BUỒN NGỦ,nhạm nhí khi chờ mạng sáng kéo bồn ngủ quá ở bồn ngủ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV15_204_snr0,0,noise,substitution,chúng,chung,1,1,sac,ngang,chung,chung,chung,chung,true,false,tone_loss,,,true,false,false,true,SÁNG CHÚNG TÔI TẠM BIỆT THUNG NAI VÀ NHỮNG CHỦ NHÂN MẾN KHÁCH MỘC MẠC,sáng chung tôi tạm biệt thương mai và những chủ nhân mến tác phẩm bằng
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_051_snr5,5,speech,substitution,nguyễn,nguyện,10,10,nga,nang,nguyên,nguyên,nguyen,nguyen,true,false,tone_substitution,,,false,false,false,false,CA KHÚC ĐƯỢC KHÁN GIẢ YÊU THÍCH NHẤT BÀ TÔI NGUYỄN VĨNH TIẾN,ca khúc được khán giả yêu thích nhất bà tôi nguyện vĩnh tiến
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_154_snr0,0,noise,deletion,ít,,0,,sac,,it,,it,,true,false,word_deletion,,,false,false,false,false,ÍT CÓ CƠ HỘI SỐNG SÓT CHO CÁC HÀNH KHÁCH TRÊN MÁY BAY,số cơ hội sống sóng trong chiến thành khách trên máy bay
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_175_snr0,0,speech,deletion,nhau,,3,,ngang,,nhau,,nhau,,true,false,word_deletion,,,false,false,false,false,HỌ ĐÃ TRAO NHAU LỜI HẸN ƯỚC NÊN DUYÊN CHỒNG VỢ,họ đã trao thô trong vợ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_175_snr0,0,speech,deletion,lời,,4,,huyen,,lơi,,loi,,true,false,word_deletion,,,false,false,false,false,HỌ ĐÃ TRAO NHAU LỜI HẸN ƯỚC NÊN DUYÊN CHỒNG VỢ,họ đã trao thô trong vợ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_175_snr0,0,speech,deletion,hẹn,,5,,nang,,hen,,hen,,true,false,word_deletion,,,false,false,false,false,HỌ ĐÃ TRAO NHAU LỜI HẸN ƯỚC NÊN DUYÊN CHỒNG VỢ,họ đã trao thô trong vợ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_175_snr0,0,speech,deletion,ước,,6,,sac,,ươc,,uoc,,true,false,word_deletion,,,false,false,false,false,HỌ ĐÃ TRAO NHAU LỜI HẸN ƯỚC NÊN DUYÊN CHỒNG VỢ,họ đã trao thô trong vợ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_175_snr0,0,speech,deletion,nên,,7,,ngang,,nên,,nen,,true,false,word_deletion,,,false,false,false,false,HỌ ĐÃ TRAO NHAU LỜI HẸN ƯỚC NÊN DUYÊN CHỒNG VỢ,họ đã trao thô trong vợ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_177_snr10,10,noise,substitution,nghỉ,nghĩ,6,6,hoi,nga,nghi,nghi,nghi,nghi,true,false,tone_substitution,,,false,false,false,false,NẾU THỈNH THOẢNG CÓ VÀI NGÀY NGHỈ NGƯỜI THỤY ĐIỂN THƯỜNG RA ĐẢO CHƠI,nếu thỉnh thoảng có vài ngày nghĩ người thụy điển thường ra đảo chơi
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_177_snr5,5,music,substitution,nghỉ,nghĩ,6,6,hoi,nga,nghi,nghi,nghi,nghi,true,false,tone_substitution,,,false,false,false,false,NẾU THỈNH THOẢNG CÓ VÀI NGÀY NGHỈ NGƯỜI THỤY ĐIỂN THƯỜNG RA ĐẢO CHƠI,nếu thỉnh thoảng có vài ngày nghĩ người thủy nỉ thường ra đảo chơi
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_177_snr5,5,music,substitution,thụy,thủy,8,8,nang,hoi,thuy,thuy,thuy,thuy,true,false,tone_substitution,,,false,false,false,false,NẾU THỈNH THOẢNG CÓ VÀI NGÀY NGHỈ NGƯỜI THỤY ĐIỂN THƯỜNG RA ĐẢO CHƠI,nếu thỉnh thoảng có vài ngày nghĩ người thủy nỉ thường ra đảo chơi
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_233_snr0,0,speech,deletion,tình,,4,,huyen,,tinh,,tinh,,true,false,word_deletion,,,false,false,false,false,SÁNG RA THẤY DÂN TÌNH XÚM QUANH CON TÊ GIÁC KHỔNG LỒ ĐÃ CHẾT,sáng ra thấy dân cầm con tê giác khổng lồ đã chết
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV16_233_snr0,0,speech,deletion,xúm,,5,,sac,,xum,,xum,,true,false,word_deletion,,,false,false,false,false,SÁNG RA THẤY DÂN TÌNH XÚM QUANH CON TÊ GIÁC KHỔNG LỒ ĐÃ CHẾT,sáng ra thấy dân cầm con tê giác khổng lồ đã chết
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_024_clean,clean,clean,substitution,sọ,sỏ,9,9,nang,hoi,so,so,so,so,true,false,tone_substitution,,,false,false,false,false,RIÊNG ÔNG NGUYỄN VĂN BA BỊ GỖ ĐÈ DẬP SỌ NÃO CHẾT NGAY TẠI CHỖ,riêng ông nguyễn văn ba bị rổ đè dập sỏ não chết ngay tại chỗ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_024_snr0,0,noise,substitution,dập,đập,8,8,nang,nang,dâp,đâp,dap,dap,false,true,,d_stroke_loss_or_change,d→đ,false,false,false,false,RIÊNG ÔNG NGUYỄN VĂN BA BỊ GỖ ĐÈ DẬP SỌ NÃO CHẾT NGAY TẠI CHỖ,kiên ông nguyễn văn ba bị rỗ đè đập sõ não chết ngay tại chỗ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_024_snr0,0,noise,substitution,sọ,sõ,9,9,nang,nga,so,so,so,so,true,false,tone_substitution,,,false,false,false,false,RIÊNG ÔNG NGUYỄN VĂN BA BỊ GỖ ĐÈ DẬP SỌ NÃO CHẾT NGAY TẠI CHỖ,kiên ông nguyễn văn ba bị rỗ đè đập sõ não chết ngay tại chỗ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_024_snr10,10,noise,substitution,sọ,sỏ,9,9,nang,hoi,so,so,so,so,true,false,tone_substitution,,,false,false,false,false,RIÊNG ÔNG NGUYỄN VĂN BA BỊ GỖ ĐÈ DẬP SỌ NÃO CHẾT NGAY TẠI CHỖ,riêng ông nguyễn văn ba bị rổ đè dập sỏ não chết ngay tại chỗ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_024_snr20,20,speech,substitution,sọ,sỏ,9,9,nang,hoi,so,so,so,so,true,false,tone_substitution,,,false,false,false,false,RIÊNG ÔNG NGUYỄN VĂN BA BỊ GỖ ĐÈ DẬP SỌ NÃO CHẾT NGAY TẠI CHỖ,riêng ông nguyễn văn ba bị rổ đè dập sỏ não chết ngay tại chỗ
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_032_clean,clean,clean,substitution,mỗi,mọi,0,0,nga,nang,môi,moi,moi,moi,false,true,,vowel_quality_loss,ô→o,false,true,false,true,MỖI NGƯỜI NỞ MỘT NỤ CƯỜI VỚI NHỮNG Ý NGHĨA KHÁC NHAU,mọi người nở một nụ cười với những ý nghĩa khác nhau
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_032_snr0,0,noise,substitution,mỗi,mọi,0,0,nga,nang,môi,moi,moi,moi,false,true,,vowel_quality_loss,ô→o,false,true,false,true,MỖI NGƯỜI NỞ MỘT NỤ CƯỜI VỚI NHỮNG Ý NGHĨA KHÁC NHAU,mọi người nở một nụ cười với những ý nghĩa khác nhau
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_032_snr10,10,music,substitution,mỗi,mọi,0,0,nga,nang,môi,moi,moi,moi,false,true,,vowel_quality_loss,ô→o,false,true,false,true,MỖI NGƯỜI NỞ MỘT NỤ CƯỜI VỚI NHỮNG Ý NGHĨA KHÁC NHAU,mọi người nở một nụ cười với những ý nghĩ khác nhau
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_032_snr20,20,noise,substitution,mỗi,mọi,0,0,nga,nang,môi,moi,moi,moi,false,true,,vowel_quality_loss,ô→o,false,true,false,true,MỖI NGƯỜI NỞ MỘT NỤ CƯỜI VỚI NHỮNG Ý NGHĨA KHÁC NHAU,mọi người nở một nụ cười với những ý nghĩ khác nhau
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_032_snr5,5,music,substitution,mỗi,mọi,0,0,nga,nang,môi,moi,moi,moi,false,true,,vowel_quality_loss,ô→o,false,true,false,true,MỖI NGƯỜI NỞ MỘT NỤ CƯỜI VỚI NHỮNG Ý NGHĨA KHÁC NHAU,mọi người nở một nụ cười với những ý nghĩ khác nhau
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_043_clean,clean,clean,substitution,sóng,sống,8,8,sac,sac,song,sông,song,song,false,true,,vowel_quality_addition,o→ô,false,false,false,false,DO VẬY SẼ ẢNH HƯỞNG TỚI VIỆC THU SÓNG VÔ TUYẾN,do vậy sẽ ảnh hưởng tới việc thu sống vô tuyến
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_043_snr0,0,music,substitution,sóng,sống,8,8,sac,sac,song,sông,song,song,false,true,,vowel_quality_addition,o→ô,false,false,false,false,DO VẬY SẼ ẢNH HƯỞNG TỚI VIỆC THU SÓNG VÔ TUYẾN,do vậy sẽ ảnh hưởng tới việc thu sống vô tuyến
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_043_snr10,10,music,substitution,sóng,sống,8,8,sac,sac,song,sông,song,song,false,true,,vowel_quality_addition,o→ô,false,false,false,false,DO VẬY SẼ ẢNH HƯỞNG TỚI VIỆC THU SÓNG VÔ TUYẾN,do vậy sẽ ảnh hưởng tới việc thu sống vô tuyến
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_043_snr20,20,noise,substitution,sóng,sống,8,8,sac,sac,song,sông,song,song,false,true,,vowel_quality_addition,o→ô,false,false,false,false,DO VẬY SẼ ẢNH HƯỞNG TỚI VIỆC THU SÓNG VÔ TUYẾN,do vậy sẽ ảnh hưởng tới việc thu sống vô tuyến
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_043_snr5,5,noise,substitution,sóng,sống,8,8,sac,sac,song,sông,song,song,false,true,,vowel_quality_addition,o→ô,false,false,false,false,DO VẬY SẼ ẢNH HƯỞNG TỚI VIỆC THU SÓNG VÔ TUYẾN,do vậy sẽ ảnh hưởng tới việc thu sống vô tuyến
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_048_snr10,10,speech,substitution,phụ,phủ,7,7,nang,hoi,phu,phu,phu,phu,true,false,tone_substitution,,,false,false,false,false,PHIM CHIẾU NGUYÊN BẢN TIẾNG PHÁP CÓ PHỤ ĐỀ TIẾNG VIỆT,phim chiếu nguyên bản tiếng pháp có phủ đề tiếng việt
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_062_snr0,0,speech,deletion,căng,,5,,ngang,,căng,,cang,,true,false,word_deletion,,,false,false,false,false,SAU MỘT NGÀY LAO ĐỘNG CĂNG MỆT BẠN ƯU TIÊN CHỌN,sau một ngày lao động căn bệnh ưu tiên chọn
aligned_v1,vivos,phowhisper,base,ordinary_lora,0,42,VIVOSDEV17_090_snr5,5,music,substitution,hả,hạ,10,10,hoi,nang,ha,ha,ha,ha,true,false,tone_substitution,,,false,false,false,false,BÂY GIỜ THÌ ĐÁNG ĐƯỢC KHEN LÀ THÔNG MINH CHỨ HẢ,bây giờ thì đáng được khen là thông minh chứ hạ
