audit_version,input_file,input_sha256,input_row,source_id,text_sha256,normalized_text,word_index,source_word,normalized_word,piece_text,token_start,token_end,token_count,token_ids,tone_id,tone_name,is_valid,status,all_caps_context,exact_bpe_match,alignment_error
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,282,VIVOSDEV03_R148_clean,ab2fd77111e7b190f10de17d97f0c4142aedd95a651f1c3f0b7941d09597d251,một vụ chập điện đã khiến ngọn lửa bùng lên,1,VỤ,vụ, vụ,2,4,2,"[371,17740]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,282,VIVOSDEV03_R148_clean,ab2fd77111e7b190f10de17d97f0c4142aedd95a651f1c3f0b7941d09597d251,một vụ chập điện đã khiến ngọn lửa bùng lên,2,CHẬP,chập, chập,4,6,2,"[417,35148]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,282,VIVOSDEV03_R148_clean,ab2fd77111e7b190f10de17d97f0c4142aedd95a651f1c3f0b7941d09597d251,một vụ chập điện đã khiến ngọn lửa bùng lên,3,ĐIỆN,điện, điện,6,8,2,"[13264,19679]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,282,VIVOSDEV03_R148_clean,ab2fd77111e7b190f10de17d97f0c4142aedd95a651f1c3f0b7941d09597d251,một vụ chập điện đã khiến ngọn lửa bùng lên,4,ĐÃ,đã, đã,8,9,1,[17283],4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,282,VIVOSDEV03_R148_clean,ab2fd77111e7b190f10de17d97f0c4142aedd95a651f1c3f0b7941d09597d251,một vụ chập điện đã khiến ngọn lửa bùng lên,5,KHIẾN,khiến, khiến,9,11,2,"[23526,16240]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,282,VIVOSDEV03_R148_clean,ab2fd77111e7b190f10de17d97f0c4142aedd95a651f1c3f0b7941d09597d251,một vụ chập điện đã khiến ngọn lửa bùng lên,6,NGỌN,ngọn, ngọn,11,13,2,"[6415,47246]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,282,VIVOSDEV03_R148_clean,ab2fd77111e7b190f10de17d97f0c4142aedd95a651f1c3f0b7941d09597d251,một vụ chập điện đã khiến ngọn lửa bùng lên,7,LỬA,lửa, lửa,13,16,3,"[287,27801,64]",3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,282,VIVOSDEV03_R148_clean,ab2fd77111e7b190f10de17d97f0c4142aedd95a651f1c3f0b7941d09597d251,một vụ chập điện đã khiến ngọn lửa bùng lên,8,BÙNG,bùng, bùng,16,18,2,"[272,27065]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,282,VIVOSDEV03_R148_clean,ab2fd77111e7b190f10de17d97f0c4142aedd95a651f1c3f0b7941d09597d251,một vụ chập điện đã khiến ngọn lửa bùng lên,9,LÊN,lên, lên,18,19,1,[33368],0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,287,VIVOSDEV07_064_clean,6b0710c032f2de70439968b50025c5f0d03e2ff22c5247f35df0441480609f8d,cứ chụm các đầu ngón tay lại một chỗ,0,CỨ,cứ,cứ,0,2,2,"[66,13905]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,287,VIVOSDEV07_064_clean,6b0710c032f2de70439968b50025c5f0d03e2ff22c5247f35df0441480609f8d,cứ chụm các đầu ngón tay lại một chỗ,1,CHỤM,chụm, chụm,2,5,3,"[417,17740,76]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,287,VIVOSDEV07_064_clean,6b0710c032f2de70439968b50025c5f0d03e2ff22c5247f35df0441480609f8d,cứ chụm các đầu ngón tay lại một chỗ,2,CÁC,các, các,5,6,1,[13250],1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,287,VIVOSDEV07_064_clean,6b0710c032f2de70439968b50025c5f0d03e2ff22c5247f35df0441480609f8d,cứ chụm các đầu ngón tay lại một chỗ,3,ĐẦU,đầu, đầu,6,7,1,[32573],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,287,VIVOSDEV07_064_clean,6b0710c032f2de70439968b50025c5f0d03e2ff22c5247f35df0441480609f8d,cứ chụm các đầu ngón tay lại một chỗ,4,NGÓN,ngón, ngón,7,9,2,"[6415,1801]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,287,VIVOSDEV07_064_clean,6b0710c032f2de70439968b50025c5f0d03e2ff22c5247f35df0441480609f8d,cứ chụm các đầu ngón tay lại một chỗ,5,TAY,tay, tay,9,12,3,"[220,83,320]",0,ngang,true,all_caps_unmarked_or_acronym_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,287,VIVOSDEV07_064_clean,6b0710c032f2de70439968b50025c5f0d03e2ff22c5247f35df0441480609f8d,cứ chụm các đầu ngón tay lại một chỗ,6,LẠI,lại, lại,12,13,1,[23017],5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,287,VIVOSDEV07_064_clean,6b0710c032f2de70439968b50025c5f0d03e2ff22c5247f35df0441480609f8d,cứ chụm các đầu ngón tay lại một chỗ,7,MỘT,một, một,13,14,1,[15486],5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,287,VIVOSDEV07_064_clean,6b0710c032f2de70439968b50025c5f0d03e2ff22c5247f35df0441480609f8d,cứ chụm các đầu ngón tay lại một chỗ,8,CHỖ,chỗ, chỗ,14,16,2,"[23579,245]",4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,0,VẤN,vấn,vấn,0,2,2,"[85,43975]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,1,ĐỀ,đề, đề,2,4,2,"[2934,9602]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,2,ĐẶT,đặt, đặt,4,6,2,"[2934,38248]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,3,RA,ra, ra,6,7,1,[3342],0,ngang,true,all_caps_unmarked_or_acronym_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,4,Ở,ở, ở,7,8,1,[19272],3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,5,ĐÂY,đây, đây,8,9,1,[20199],0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,6,LÀ,là, là,9,10,1,[3684],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,7,LÀM,làm, làm,10,11,1,[22319],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,8,THẾ,thế, thế,11,14,3,"[220,392,6115]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,9,NÀO,nào, nào,14,15,1,[29069],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,292,VIVOSDEV18_021_clean,0656819fae5588a7a12c8c9145da6a0cf57ab50cc00e21973f3a064e4ff3127c,vấn đề đặt ra ở đây là làm thế nào để,10,ĐỂ,để, để,15,16,1,[20081],3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,297,VIVOSDEV01_R146_clean,07a2f964c61decebd78bab34d04cdbf524e55b876ac37182f59ea3a543c9d39c,hiện ra tận phía xa,0,HIỆN,hiện,hiện,0,2,2,"[4954,19679]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,297,VIVOSDEV01_R146_clean,07a2f964c61decebd78bab34d04cdbf524e55b876ac37182f59ea3a543c9d39c,hiện ra tận phía xa,1,RA,ra, ra,2,3,1,[3342],0,ngang,true,all_caps_unmarked_or_acronym_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,297,VIVOSDEV01_R146_clean,07a2f964c61decebd78bab34d04cdbf524e55b876ac37182f59ea3a543c9d39c,hiện ra tận phía xa,2,TẬN,tận, tận,3,6,3,"[220,83,27410]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,297,VIVOSDEV01_R146_clean,07a2f964c61decebd78bab34d04cdbf524e55b876ac37182f59ea3a543c9d39c,hiện ra tận phía xa,3,PHÍA,phía, phía,6,8,2,"[903,2686]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,297,VIVOSDEV01_R146_clean,07a2f964c61decebd78bab34d04cdbf524e55b876ac37182f59ea3a543c9d39c,hiện ra tận phía xa,4,XA,xa, xa,8,10,2,"[2031,64]",0,ngang,true,all_caps_unmarked_or_acronym_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,0,NÓI,nói,nói,0,3,3,"[77,812,72]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,1,CHUYỆN,chuyện, chuyện,3,5,2,"[35522,19679]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,2,MỘT,một, một,5,6,1,[15486],5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,3,HỒI,hồi, hồi,6,8,2,"[276,15695]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,4,ÔNG,ông, ông,8,9,1,[34835],0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,5,LÀM,làm, làm,9,10,1,[22319],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,6,BỘ,bộ, bộ,10,12,2,"[272,8047]",5,nang,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,7,ĐỂ,để, để,12,13,1,[20081],3,hoi,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,8,TAY,tay, tay,13,16,3,"[220,83,320]",0,ngang,true,all_caps_unmarked_or_acronym_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,9,LÊN,lên, lên,16,17,1,[33368],0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,10,TAY,tay, tay,17,20,3,"[220,83,320]",0,ngang,true,all_caps_unmarked_or_acronym_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,11,EM,em, em,20,21,1,[846],0,ngang,true,all_caps_unmarked_or_acronym_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,12,TRÊN,trên, trên,21,24,3,"[220,6903,5050]",0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,13,CẦN,cần, cần,24,25,1,[47580],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,302,VIVOSDEV15_200_clean,4755b93b1c21acc8e9f539daa3aae823f1ee80010e9418d36699f5c126580043,nói chuyện một hồi ông làm bộ để tay lên tay em trên cần số,14,SỐ,số, số,25,26,1,[44983],1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,307,VIVOSDEV10_266_clean,28198114d0f43d628a6fe0b48bf17e4f9683c7dfcfdc9c7c0fa05fde8ef4480c,từ trên nóc nhà nhìn xuống có khác,0,TỪ,từ,từ,0,2,2,"[83,16242]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,307,VIVOSDEV10_266_clean,28198114d0f43d628a6fe0b48bf17e4f9683c7dfcfdc9c7c0fa05fde8ef4480c,từ trên nóc nhà nhìn xuống có khác,1,TRÊN,trên, trên,2,5,3,"[220,6903,5050]",0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,307,VIVOSDEV10_266_clean,28198114d0f43d628a6fe0b48bf17e4f9683c7dfcfdc9c7c0fa05fde8ef4480c,từ trên nóc nhà nhìn xuống có khác,2,NÓC,nóc, nóc,5,7,2,"[6604,66]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,307,VIVOSDEV10_266_clean,28198114d0f43d628a6fe0b48bf17e4f9683c7dfcfdc9c7c0fa05fde8ef4480c,từ trên nóc nhà nhìn xuống có khác,3,NHÀ,nhà, nhà,7,8,1,[35398],2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,307,VIVOSDEV10_266_clean,28198114d0f43d628a6fe0b48bf17e4f9683c7dfcfdc9c7c0fa05fde8ef4480c,từ trên nóc nhà nhìn xuống có khác,4,NHÌN,nhìn, nhìn,8,10,2,"[6245,41320]",2,huyen,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,307,VIVOSDEV10_266_clean,28198114d0f43d628a6fe0b48bf17e4f9683c7dfcfdc9c7c0fa05fde8ef4480c,từ trên nóc nhà nhìn xuống có khác,5,XUỐNG,xuống, xuống,10,12,2,"[41104,21092]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,307,VIVOSDEV10_266_clean,28198114d0f43d628a6fe0b48bf17e4f9683c7dfcfdc9c7c0fa05fde8ef4480c,từ trên nóc nhà nhìn xuống có khác,6,CÓ,có, có,12,13,1,[6333],1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,307,VIVOSDEV10_266_clean,28198114d0f43d628a6fe0b48bf17e4f9683c7dfcfdc9c7c0fa05fde8ef4480c,từ trên nóc nhà nhìn xuống có khác,7,KHÁC,khác, khác,13,14,1,[43713],1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,312,VIVOSDEV13_069_clean,5625dc1c4c9f31202a4d99847a71534ebc0f8abd0b85c358d115b0b451edda22,những điếu thuốc vô ý đốt cháy vài chỗ trên chiếc sô pha bọc vải,0,NHỮNG,những,những,0,2,2,"[5728,18859]",4,nga,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,312,VIVOSDEV13_069_clean,5625dc1c4c9f31202a4d99847a71534ebc0f8abd0b85c358d115b0b451edda22,những điếu thuốc vô ý đốt cháy vài chỗ trên chiếc sô pha bọc vải,1,ĐIẾU,điếu, điếu,2,4,2,"[13264,30568]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,312,VIVOSDEV13_069_clean,5625dc1c4c9f31202a4d99847a71534ebc0f8abd0b85c358d115b0b451edda22,những điếu thuốc vô ý đốt cháy vài chỗ trên chiếc sô pha bọc vải,2,THUỐC,thuốc, thuốc,4,8,4,"[220,392,84,24426]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,312,VIVOSDEV13_069_clean,5625dc1c4c9f31202a4d99847a71534ebc0f8abd0b85c358d115b0b451edda22,những điếu thuốc vô ý đốt cháy vài chỗ trên chiếc sô pha bọc vải,3,VÔ,vô, vô,8,10,2,"[371,2851]",0,ngang,true,unmarked_or_foreign_candidate,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,312,VIVOSDEV13_069_clean,5625dc1c4c9f31202a4d99847a71534ebc0f8abd0b85c358d115b0b451edda22,những điếu thuốc vô ý đốt cháy vài chỗ trên chiếc sô pha bọc vải,4,Ý,ý, ý,10,11,1,[49291],1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,312,VIVOSDEV13_069_clean,5625dc1c4c9f31202a4d99847a71534ebc0f8abd0b85c358d115b0b451edda22,những điếu thuốc vô ý đốt cháy vài chỗ trên chiếc sô pha bọc vải,5,ĐỐT,đốt, đốt,11,13,2,"[2934,40324]",1,sac,true,marked_tone,true,true,
tone_alignment_v1,outputs/phat/predictions/pred_lora_ordinary_lambda0.csv,6d311fd899bd8dd229b77d7407708abd83a247c842b3e82776c0d9c1c5957914,312,VIVOSDEV13_069_clean,5625dc1c4c9f31202a4d99847a71534ebc0f8abd0b85c358d115b0b451edda22,những điếu thuốc vô ý đốt cháy vài chỗ trên chiếc sô pha bọc vải,6,CHÁY,cháy, cháy,13,16,3,"[417,842,88]",1,sac,true,marked_tone,true,true,
